timestamp,src_ip,dst_ip,proto,src_port,dst_port,packet_len,label
1745265917.879623,192.168.100.5,192.168.100.4,TCP,44370,9917,74,nmap_tcp_connect
1745265917.879623,192.168.100.5,192.168.100.4,TCP,49312,24,74,nmap_tcp_connect
1745265917.879647,192.168.100.4,192.168.100.5,TCP,306,39328,54,nmap_tcp_connect
1745265917.879759,192.168.100.4,192.168.100.5,TCP,5102,34568,54,nmap_tcp_connect
1745265917.879872,192.168.100.4,192.168.100.5,TCP,8089,44674,54,nmap_tcp_connect
1745265917.880006,192.168.100.4,192.168.100.5,TCP,9917,44370,54,nmap_tcp_connect
1745265917.880142,192.168.100.4,192.168.100.5,TCP,24,49312,54,nmap_tcp_connect
1745265917.881044,192.168.100.5,192.168.100.4,TCP,35290,1334,74,nmap_tcp_connect
1745265917.881066,192.168.100.4,192.168.100.5,TCP,1334,35290,54,nmap_tcp_connect
1745265917.881913,192.168.100.5,192.168.100.4,TCP,41018,1089,74,nmap_tcp_connect
1745265917.881914,192.168.100.5,192.168.100.4,TCP,39504,416,74,nmap_tcp_connect
1745265917.881914,192.168.100.5,192.168.100.4,TCP,41098,1132,74,nmap_tcp_connect
1745265917.881914,192.168.100.5,192.168.100.4,TCP,40872,5003,74,nmap_tcp_connect
1745265917.881914,192.168.100.5,192.168.100.4,TCP,41150,50800,74,nmap_tcp_connect
1745265917.881941,192.168.100.4,192.168.100.5,TCP,1089,41018,54,nmap_tcp_connect
1745265917.882075,192.168.100.4,192.168.100.5,TCP,416,39504,54,nmap_tcp_connect
1745265917.882237,192.168.100.4,192.168.100.5,TCP,1132,41098,54,nmap_tcp_connect
1745265917.882394,192.168.100.4,192.168.100.5,TCP,5003,40872,54,nmap_tcp_connect
1745265917.882528,192.168.100.4,192.168.100.5,TCP,50800,41150,54,nmap_tcp_connect
1745265917.883588,192.168.100.5,192.168.100.4,TCP,36620,9876,74,nmap_tcp_connect
1745265917.883589,192.168.100.5,192.168.100.4,TCP,43718,8290,74,nmap_tcp_connect
1745265917.883589,192.168.100.5,192.168.100.4,TCP,46230,109,74,nmap_tcp_connect
1745265917.883589,192.168.100.5,192.168.100.4,TCP,54620,42510,74,nmap_tcp_connect
1745265917.883589,192.168.100.5,192.168.100.4,TCP,42562,5226,74,nmap_tcp_connect
1745265917.883589,192.168.100.5,192.168.100.4,TCP,40326,44176,74,nmap_tcp_connect
1745265917.883590,192.168.100.5,192.168.100.4,TCP,48620,5802,74,nmap_tcp_connect
1745265917.883620,192.168.100.4,192.168.100.5,TCP,9876,36620,54,nmap_tcp_connect
1745265917.883767,192.168.100.4,192.168.100.5,TCP,8290,43718,54,nmap_tcp_connect
1745265917.883907,192.168.100.4,192.168.100.5,TCP,109,46230,54,nmap_tcp_connect
1745265917.884046,192.168.100.4,192.168.100.5,TCP,42510,54620,54,nmap_tcp_connect
1745265917.884185,192.168.100.4,192.168.100.5,TCP,5226,42562,54,nmap_tcp_connect
1745265917.884333,192.168.100.4,192.168.100.5,TCP,44176,40326,54,nmap_tcp_connect
1745265917.884477,192.168.100.4,192.168.100.5,TCP,5802,48620,54,nmap_tcp_connect
1745265917.885494,192.168.100.5,192.168.100.4,TCP,40484,444,74,nmap_tcp_connect
1745265917.885495,192.168.100.5,192.168.100.4,TCP,37478,7004,74,nmap_tcp_connect
1745265917.885495,192.168.100.5,192.168.100.4,TCP,59272,4899,74,nmap_tcp_connect
1745265917.885495,192.168.100.5,192.168.100.4,TCP,49886,2042,74,nmap_tcp_connect
1745265917.885495,192.168.100.5,192.168.100.4,TCP,36026,901,74,nmap_tcp_connect
1745265917.885495,192.168.100.5,192.168.100.4,TCP,33430,8192,74,nmap_tcp_connect
1745265917.885495,192.168.100.5,192.168.100.4,TCP,36670,4567,74,nmap_tcp_connect
1745265917.885495,192.168.100.5,192.168.100.4,TCP,37594,555,74,nmap_tcp_connect
1745265917.885522,192.168.100.4,192.168.100.5,TCP,444,40484,54,nmap_tcp_connect
1745265917.885680,192.168.100.4,192.168.100.5,TCP,7004,37478,54,nmap_tcp_connect
1745265917.885810,192.168.100.4,192.168.100.5,TCP,4899,59272,54,nmap_tcp_connect
1745265917.885957,192.168.100.4,192.168.100.5,TCP,2042,49886,54,nmap_tcp_connect
1745265917.886085,192.168.100.4,192.168.100.5,TCP,901,36026,54,nmap_tcp_connect
1745265917.886234,192.168.100.4,192.168.100.5,TCP,8192,33430,54,nmap_tcp_connect
1745265917.886377,192.168.100.4,192.168.100.5,TCP,4567,36670,54,nmap_tcp_connect
1745265917.886534,192.168.100.4,192.168.100.5,TCP,555,37594,54,nmap_tcp_connect
1745265917.886797,192.168.100.5,192.168.100.4,TCP,54988,3283,74,nmap_tcp_connect
1745265917.886797,192.168.100.5,192.168.100.4,TCP,59130,5825,74,nmap_tcp_connect
1745265917.886798,192.168.100.5,192.168.100.4,TCP,55444,2605,74,nmap_tcp_connect
1745265917.886798,192.168.100.5,192.168.100.4,TCP,43710,1068,74,nmap_tcp_connect
1745265917.886798,192.168.100.5,192.168.100.4,TCP,46892,16012,74,nmap_tcp_connect
1745265917.886798,192.168.100.5,192.168.100.4,TCP,43272,726,74,nmap_tcp_connect
1745265917.886822,192.168.100.4,192.168.100.5,TCP,3283,54988,54,nmap_tcp_connect
1745265917.886935,192.168.100.4,192.168.100.5,TCP,5825,59130,54,nmap_tcp_connect
1745265917.887096,192.168.100.4,192.168.100.5,TCP,2605,55444,54,nmap_tcp_connect
1745265917.887245,192.168.100.4,192.168.100.5,TCP,1068,43710,54,nmap_tcp_connect
1745265917.887371,192.168.100.4,192.168.100.5,TCP,16012,46892,54,nmap_tcp_connect
1745265917.887528,192.168.100.4,192.168.100.5,TCP,726,43272,54,nmap_tcp_connect
1745265917.888435,192.168.100.5,192.168.100.4,TCP,35110,20222,74,nmap_tcp_connect
1745265917.888436,192.168.100.5,192.168.100.4,TCP,38858,5631,74,nmap_tcp_connect
1745265917.888436,192.168.100.5,192.168.100.4,TCP,53134,2013,74,nmap_tcp_connect
1745265917.888436,192.168.100.5,192.168.100.4,TCP,51006,5030,74,nmap_tcp_connect
1745265917.888437,192.168.100.5,192.168.100.4,TCP,57398,7627,74,nmap_tcp_connect
1745265917.888437,192.168.100.5,192.168.100.4,TCP,53832,49153,74,nmap_tcp_connect
1745265917.888437,192.168.100.5,192.168.100.4,TCP,47084,27000,74,nmap_tcp_connect
1745265917.888469,192.168.100.4,192.168.100.5,TCP,20222,35110,54,nmap_tcp_connect
1745265917.888611,192.168.100.4,192.168.100.5,TCP,5631,38858,54,nmap_tcp_connect
1745265917.888754,192.168.100.4,192.168.100.5,TCP,2013,53134,54,nmap_tcp_connect
1745265917.888941,192.168.100.4,192.168.100.5,TCP,5030,51006,54,nmap_tcp_connect
1745265917.889091,192.168.100.4,192.168.100.5,TCP,7627,57398,54,nmap_tcp_connect
